Fecha de venta,Ciudad,Producto,Precio unitario,Cantidad,Monto total,Cliente,Email,ID de orden
9/10/2024,Ciudad de M√©xico,Auriculares-Cancelación de ruido-4GB,1286.15,2,2572.3,Itzel Saiz Santiago,arellanoitzel@grupo.com,d1786d96-57f5-4220-90b3-218a529c8cc6
5/11/2024,Cali,Teléfono-Gama baja-8GB,2483.87,5,12419.35,Guadalupe Juan Armas Montes,aurelio97@gmail.com,3db9364c-36cf-4bf0-94b1-afc28a4e7da5
10/16/2024,Bogotá,Teléfono-Gama media-4GB,,5,11708.85,Enrique Crespo Alvarez,pamela41@grupo.com,6321df0f-9103-4ad4-8571-120df4dd675b
10/24/2024,Ciudad de M√©xico,Tablet-Estándar-4GB,2499.77,3,7499.31,Mar√≠a Cristina Rebeca Qui√±ones D√°vila,teresa90@yahoo.com,a2820ce9-6172-4e14-acb4-dbc156430397
12/10/2024,Cali,Teléfono-Gama baja-8GB,1284.54,3,3853.62,Ad√°n Ana Ornelas Samaniego,de-jesusnatividad@santana.com,d6516497-6c06-4709-8da9-2fbc709d5c67
10/11/2024,Medellín,Tel√©fono-Gama media-8GB,218.17,4,872.68,Antonio Adriana Razo,reyesespartaco@hotmail.com,c08f9ba9-0e32-4277-937a-eae40b912ab0
7/10/2024,Cali,Tablet-Mini-32GB,1597.75,2,3195.5,Isaac Reina Nieto,angela19@gmail.com,ab493d65-9af2-465e-9886-dbff53ffd8a3
10/22/2024,Monterrey,Teléfono-Gama alta-16GB,1736.9,5,8684.5,Amanda Cant√∫ Segura,mercedes40@lozano-borrego.org,51322ec3-e52c-417f-9f2c-20ffb25bf684
3/10/2024,Guadalajara,Teléfono-Gama media-4GB,1542.12,4,6168.48,Leonor Mar√≠a Luisa Calder√≥n Negr√≥n,kalmanza@yahoo.com,4fd78018-da91-4f39-9975-a34231cffcba
12/23/2024,Monterrey,Teléfono-Gama baja-32GB,1991.97,3,5975.91,Citlali Pantoja,raulzayas@gmail.com,4c7d52b9-0e48-4e31-bcf4-e5fd45e48176
5/12/2024,Guadalajara,Teléfono-Gama baja-8GB,769.77,4,3079.08,Amelia Hilda Reyes,tejadauriel@hotmail.com,0d39987c-fdfb-4ae0-a487-86b097bcd57d
12/25/2024,Monterrey,Laptop-Gaming-4GB,173.94,5,869.7,Indira Brito,galfaro@yahoo.com,4b439440-bf95-4e0b-865c-32dff4dfe00b
9/11/2024,Guadalajara,Tablet-Mini-32GB,1118.35,4,4473.4,√Ångel Echeverr√≠a,bmenchaca@pulido-estrada.biz,d8d9e077-3fb8-4ad4-b860-e6a47239634d
10/13/2024,Monterrey,Laptop-Ultraliviana-16GB,,3,1086.51,Rodrigo Vanegas Serna,vicentezelaya@valdez.com,426433ea-0410-4d24-b435-247c7b633415
9/12/2024,Guadalajara,Teléfono-Gama baja-32GB,232.18,3,696.54,Mercedes Sessa Valladares,martin12@yahoo.com,0b7f03ef-aac2-4547-b835-a7f3a3348e06
11/18/2024,Cali,Auriculares-Bluetooth-8GB,1217.56,3,3652.68,Dulce Mar√≠a Rend√≥n Zedillo,jassomarco-antonio@gmail.com,dbe8b52b-292f-4415-82d6-3dad0ebf96c7
12/15/2024,Monterrey,Laptop-Gaming-16GB,303.05,1,303.05,Yeni Diego Mateo Irizarry,esthervillalobos@covarrubias-montalvo.net,5e0eecec-2dab-48b7-a609-0fd963d1d90a
11/23/2024,Cali,Teléfono-Gama media-32GB,807.71,3,2423.13,Camilo Eric Medina,bernaberenteria@hotmail.com,89fcd453-c6b3-469a-96fa-b54ec64f874f
9/11/2024,Medellín,Auriculares-Con cable-4GB,794.49,2,1588.98,Lic. √ìscar Valenzuela,genaro55@yahoo.com,8d3b7c03-8540-49a4-a954-d8b7b6b2fa06
10/29/2024,Ciudad de M√©xico,Tablet-Pro-16GB,2388.79,2,4777.58,Mar√≠a Eugenia Guajardo Ayala,cervanteshermelinda@godinez.net,42eeb64c-1110-40be-a856-c0a364fb8c30
11/23/2024,Bogotá,Laptop-Gaming-8GB,1768.49,2,3536.98,Emilio Campos Grijalva,ojaimes@yahoo.com,4c0c62c7-01f1-4c1a-be44-12a93c7d2e39
11/13/2024,Cali,Tablet-Pro-8GB,1873.69,2,3747.38,Cecilia Casas Ledesma,gabinopolanco@gmail.com,31af08be-2649-4947-9338-28fb518be843
11/22/2024,Ciudad de M√©xico,Teléfono-Gama media-16GB,752.56,2,1505.12,Alonso Ignacio Hidalgo Montes,emiliano86@gmail.com,50ca8d12-6f3b-4d72-852c-ddb04e41ecb0
12/30/2024,Medellín,Tablet-Pro-4GB,619.4,1,619.4,Sr(a). Socorro Jurado,sepulvedacarlos@amaya-ortega.com,e6cdf437-19fd-4174-9933-e60c7eb6eab2
12/12/2024,Ciudad de M√©xico,Teléfono-Gama baja-8GB,834.63,4,3338.52,Camila Mar√≠a Teresa Reyna Lucero,bde-la-torre@hotmail.com,8d5984e4-42c5-40ea-a6b1-0829494656fe
12/28/2024,Medellín,Teléfono-Gama baja-4GB,211.08,4,844.32,Mar√≠a Luisa Cardenas Montemayor,rgarza@castellanos-cedillo.net,d337811c-59ff-494c-9e71-77b6282c296c
11/24/2024,Cali,Teléfono-Gama media-4GB,103.69,5,518.45,Iv√°n Amaya,leticiajurado@yahoo.com,f055f3a8-2041-4c8b-a2df-fc620ea22103
6/11/2024,CALI,Laptop-Gaming-16GB,1137.77,5,5688.85,Julia Dulce Mar√≠a Rodarte Dur√°n,ilsebriseno@proyectos.com,b2d5a4a0-38d6-4f4e-beee-12c24b103604
11/23/2024,Medellín,Auriculares-Con cable-16GB,2009.76,1,2009.76,M√≥nica Cristal Chac√≥n Candelaria,sierravictoria@yahoo.com,838f9377-c59f-4f9a-a769-8126696776e4
10/27/2024,Medellín,Laptop-Ultraliviana-4GB,755.38,4,3021.52,Hilda Soto Serna,eric39@gmail.com,6658ba19-5ccb-4206-84b8-fcfc241901bd
10/31/2024,Bogotá,Tablet-Estándar-4GB,287.48,4,1149.92,Laura Vaca Madera,gfranco@grupo.com,0cf77e4b-7fd3-4462-8680-6cbd693e9c0f
11/17/2024,Cali,Tablet-Estándar-4GB,808.48,4,3233.92,Graciela Merino,hernan45@yahoo.com,c744e13d-7463-4060-ba2d-cdabdb1c3b2d
11/13/2024,Guadalajara,Tablet-Estándar-32GB,181.51,5,907.55,√örsula Cristian Ledesma Lara,aholguin@industrias.com,db925419-778f-4d29-963a-7f15f6e37629
11/20/2024,Cali,Tablet-Estándar-4GB,2246.65,2,4493.3,Abel Toro,sramos@hotmail.com,a7ec5218-20b5-4ecf-b899-d9c26fa6614c
11/13/2024,Bogotá,Auriculares-Bluetooth-32GB,1029.22,5,5146.1,Lic. Berta Cort√©s,malaveleonor@hotmail.com,bedb2d59-276e-4a43-a057-2331a8689f9f
11/27/2024,Monterrey,Auriculares-Con cable-32GB,1713.18,2,3426.36,Gregorio Cristal Amaya Zelaya,oliviamaestas@club.biz,f4ecf59b-ae01-485b-a05f-b80aa788d151
10/11/2024,Ciudad de M√©xico,Tablet-Pro-4GB,1375.85,1,1375.85,Isabel Maya,tozuna@yahoo.com,e8070b1a-de24-4296-b9ca-c4d62784eb47
12/12/2024,Guadalajara,Auriculares-Bluetooth-4GB,1268.59,4,5074.36,Lic. Ana Luisa Montalvo,pedrobaeza@caban.com,0a48305d-5c9c-4afa-9ee6-8e31efd58718
12/19/2024,Medellín,Auriculares-Con cable-4GB,633.29,1,633.29,Linda Tom√°s Cuellar,guerrahernan@hotmail.com,4181125d-2bd6-43ef-b4f7-d88b503ebcc9
11/11/2024,Monterrey,Tablet-Estándar-4GB,664.19,4,2656.76,Elias Carmen T√©llez,teresaaguirre@despacho.com,6563276b-f905-470d-b64b-37b07114a824
11/22/2024,Bogotá,Teléfono-Gama baja-16GB,2198.02,1,2198.02,Espartaco Esperanza Armenta Gait√°n,escobedoilse@proyectos.biz,3ee7965a-242b-453a-bf95-82e9c7bb26d1
9/10/2024,Medellín,Tablet-Mini-8GB,1406.32,4,5625.28,Elvia Mariano Rend√≥n Coronado,cabannayeli@despacho.org,4d127c49-b5bc-4cbb-a0a0-ccd12275f405
10/11/2024,Guadalajara,Tablet-Pro-8GB,421.59,2,843.18,Lic. Carlota Ontiveros,francisco-javierzamudio@gmail.com,19a6e9f7-0a45-4879-ab17-df6979e1e612
11/27/2024,Ciudad de M√©xico,Tablet-Estándar-4GB,1160.86,4,4643.44,Jos√© Carlos Rojo P√°ez,beatriz73@yahoo.com,6f429ee1-fdee-4a46-88b6-217e010bf7ca
1/12/2024,Medellín,Tablet-Mini-4GB,340.31,2,680.62,Anabel Susana Villalpando Huerta,lourdesbeltran@hotmail.com,b6a7e9ca-6e44-4a2d-b6ba-e7c65710b065
8/12/2024,Medellín,Teléfono-Gama alta-32GB,1916.11,4,7664.44,Liliana Ur√≠as Velasco,amadrid@despacho.biz,eeed2640-7588-4324-ae74-fb40227005b9
10/14/2024,Ciudad de M√©xico,Laptop-Oficina-4GB,970.38,5,4851.9,Tania Soto Nieves,jeronimovigil@hotmail.com,af87cfff-afb0-4f85-888d-e5db29ae4766
9/12/2024,Monterrey,Auriculares-Cancelación de ruido-8GB,378.98,1,378.98,Jon√°s Osorio,josefina80@hotmail.com,7bfb5106-b10b-44e9-8093-4df0ba80e372
11/24/2024,Bogotá,Tablet-Mini-4GB,2028.12,5,10140.6,Alma Leonel Morales Anguiano,de-la-cruzisabel@grupo.com,3f395849-b4c1-4e2b-9b2f-e88f10b94e05
12/24/2024,Ciudad de M√©xico,Teléfono-Gama alta-8GB,988.44,2,1976.88,Jes√∫s Burgos Ballesteros,yeni67@hotmail.com,117eebda-32b4-42cc-95e1-dc2c259fffa6
11/15/2024,Guadalajara,Teléfono-Gama alta-4GB,1832.97,2,3665.94,Elena Delgado Men√©ndez,cristianbrito@gmail.com,8ad2a9d2-c3c0-4b9e-8d31-bc798c2a566c
12/19/2024,Medellín,Auriculares-Bluetooth-16GB,530.94,5,2654.7,Lic. Vanesa Enr√≠quez,kponce@yahoo.com,c039c16a-b7e7-4616-8b5d-dbc120a30d24
11/29/2024,Monterrey,Tablet-Estándar-8GB,2254.91,4,9019.64,Ing. Marcela Linares,noriegasara@uribe.com,294b26f6-bf81-4c20-9d69-4b0d99e6fdc0
12/19/2024,Medellín,Tablet-Estándar-8GB,127.35,1,127.35,Mario Gilberto T√≥rrez,zeferinomadera@ramos.org,bea55d48-ca8e-4a5e-81da-22d3ae44e9a0
12/29/2024,Ciudad de M√©xico,Auriculares-Bluetooth-8GB,732.27,4,2929.08,Jes√∫s Carre√≥n,victorialeal@hotmail.com,dc08f2b8-94f2-4889-8156-0e3c3724d0ff
4/10/2024,Ciudad de M√©xico,Tablet-Pro-4GB,2063.96,2,4127.92,Sr(a). Juana Negrete,arandateresa@frias-santillan.com,93708c46-9f11-459e-baaa-d1222d691d65
12/25/2024,Bogotá,Teléfono-Gama baja-4GB,2271.98,5,11359.9,Mtro. Abelardo R√≠os,jaquelinecaban@muniz.info,99b0e8dd-7174-4559-a628-143ef6d46608
11/16/2024,Cali,Auriculares-Cancelación de ruido-4GB,627.26,1,627.26,C√©sar Jim√≠nez,albertourena@yahoo.com,5b96a097-c481-4d3e-86e5-63c57b646a68
3/10/2024,Guadalajara,Teléfono-Gama media-4GB,2391.72,1,2391.72,Ana Mar√≠a Hidalgo Razo,gustavoozuna@yahoo.com,1c9a7d40-c4aa-47ee-b862-881e78aebdcd
10/20/2024,Guadalajara,Laptop-Oficina-16GB,318.76,3,956.28,Guillermina Ba√±uelos Varela,lucasirizarry@corporacin.com,b87357bf-0adf-494c-9fb2-d5fb5810088e
11/16/2024,Bogotá,Teléfono-Gama media-16GB,1375.44,4,5501.76,Maximiliano Puga,ilongoria@gmail.com,89989cae-b728-4235-9a32-5fbf288f2094
11/26/2024,Bogotá,Auriculares-Con cable-4GB,488.25,5,2441.25,Sr(a). Juana Rangel,salvador03@gmail.com,165472a7-d6ca-4fd8-9f05-0a98ddac11f5
7/12/2024,Guadalajara,Laptop-Gaming-16GB,1928.76,2,3857.52,Eugenio Lourdes Portillo Olvera,marinlourdes@rangel.com,6a4f1549-65b1-4c76-9fc9-eb216605d11b
10/24/2024,Cali,Teléfono-Gama alta-8GB,1228.74,2,2457.48,Dalia Mar√≠a Cristina Robledo Escobar,galvancamilo@santana-farias.com,41cf07f1-c8b8-4719-8e87-4c6a66e4a90e
10/23/2024,Medellín,Teléfono-Gama baja-4GB,2384.86,4,9539.44,Emiliano Liliana Olivares Ba√±uelos,eugenio20@yahoo.com,5118c46e-3697-423d-b0f6-bcb15c09e38d
10/15/2024,Cali,Laptop-Ultraliviana-16GB,2332.8,1,2332.8,Sr(a). Camilo Partida,alfredocastro@oquendo.com,c2384374-01f4-4848-97cd-a1327649abfe
10/18/2024,Guadalajara,Teléfono-Gama media-32GB,,4,6259.84,Cristina Esteban Quintero,francisca45@espinal.com,fa85138f-7fb2-499a-acc2-02957ef92673
10/13/2024,Guadalajara,Laptop-Oficina-8GB,1274.8,5,6374,Luis Camila Guardado,deborallamas@hotmail.com,dca19bf4-3f5f-484c-bfdb-75c9ded28858
12/12/2024,Guadalajara,Teléfono-Gama baja-16GB,181.16,4,724.64,Juan Carlos Teresa Gir√≥n Sosa,reynaldo69@gmail.com,c52c3f64-0bf6-4119-ab4d-0c0c46049424
11/25/2024,Ciudad de M√©xico,Tablet-Pro-16GB,110.53,5,552.65,Mtro. Alberto Calvillo,carvajalesmeralda@gmail.com,ac1d0457-8737-4d32-adc3-08dc6711b75b
12/19/2024,Monterrey,Teléfono-Gama media-16GB,1008.28,5,5041.4,Clara Echeverr√≠a,jluevano@grupo.org,d6c6c3cb-6cf5-40a9-b8d5-65640f8dab1c
10/31/2024,Cali,Tablet-Pro-32GB,1758.16,5,8790.8,Hermelinda Mota,quirozjose-maria@valdivia.biz,46378c72-4067-4729-b1e5-3d39203ab930
3/10/2024,Medellín,Laptop-Ultraliviana-4GB,548.67,2,1097.34,Patricia Santana,lilianatamayo@proyectos.info,4f50dcb6-7cbd-478c-baf6-9689eb8eab31
1/10/2024,Medellín,Laptop-Gaming-4GB,664.18,2,1328.36,Alfredo Lerma,gironabelardo@gmail.com,c757a287-6f17-4368-b595-ae2d6879f392
11/25/2024,Medellín,Tel√©fono-Gama media-8GB,1453.6,4,5814.4,Patricio Abigail Meza,ocasiofrancisco-javier@yahoo.com,8a373805-0041-447e-8540-70bded3c26c5
11/18/2024,Bogotá,Tablet-Mini-32GB,2191.24,5,10956.2,Wilfrido Mariana Rivero Mart√≠nez,darioquintero@grupo.biz,efd76242-e0b5-4aca-8c44-84ce7f553f97
10/14/2024,Cali,Tablet-Mini-16GB,2101.48,2,4202.96,Leticia Luevano Mayorga,orascon@corporacin.com,f0548b33-86eb-4b3f-a1f4-cef9f9f11955
12/25/2024,Cali,Teléfono-Gama alta-8GB,2461.45,4,9845.8,√ìscar Ulloa Valdivia,alvaro06@yahoo.com,5150f58c-f863-4f35-bdd4-d6cfc1a1ef10
10/18/2024,Medellín,Tablet-Estándar-4GB,1972.43,5,9862.15,Estefan√≠a Modesto Lebr√≥n Figueroa,mauriciogarcia@gmail.com,13dacdaa-eb35-4a33-acaf-5c98625d9304
11/11/2024,Bogotá,Laptop-Oficina-8GB,214.86,5,1074.3,Socorro Arcelia Alejandro,nazarioandrea@hotmail.com,892ddf8c-3dff-4e70-bc34-fe5c8d39a78f
10/16/2024,Medellín,Auriculares-Bluetooth-32GB,397.5,2,795,V√≠ctor Jaramillo,vallejogustavo@despacho.net,cb4fece9-bf8f-4e7d-8218-b9d826729e46
11/12/2024,Guadalajara,Laptop-Ultraliviana-4GB,1673.73,1,1673.73,Julia N√°jera,santillancamila@hotmail.com,7a847fe9-f974-4d38-9d3a-114f4c95ca6c
7/10/2024,Ciudad de M√©xico,Teléfono-Gama baja-16GB,1395.95,3,4187.85,Dr. Ram√≥n Reyes,hilda07@gmail.com,26797519-98dd-42f4-8c83-b6e7fadde63a
12/26/2024,Guadalajara,Laptop-Ultraliviana-8GB,2140.33,5,10701.65,Lic. Carmen Brito,estefania59@club.com,d035d687-44b0-4ce5-a8c5-2c6ad05a14b6
7/12/2024,Monterrey,Teléfono-Gama media-4GB,2167.21,2,4334.42,Jos Bernab√© Osorio,abrilluna@yahoo.com,61f84332-1ec2-4e0d-a005-9d6532dfe8b6
11/18/2024,Bogotá,Teléfono-Gama media-16GB,276.58,1,276.58,Sara Jorge Alvarez,micaela56@corporacin.com,74aa1913-0ff5-4bb1-b6ab-0793b04293d5
11/25/2024,Medellín,Auriculares-Bluetooth-8GB,2062.25,3,6186.75,Mar√≠a Renato Ochoa Aguilera,pde-jesus@yahoo.com,aeae3ab8-cc1b-48bb-8dc8-c1ece4d21277
10/29/2024,CIUDAD DE M√âXICO,Laptop-Gaming-16GB,2343.81,4,9375.24,Elvia Pulido Brito,oscar45@tovar.info,261825fa-a4ad-4a21-a7ab-e2b644eaa67a
11/16/2024,Guadalajara,Auriculares-Cancelación de ruido-4GB,1397.49,3,4192.47,Miguel Granados Oquendo,raquelzamudio@corporacin.org,3cad7de1-68ae-4cc7-b586-20c1f7e16a6f
11/15/2024,Guadalajara,Tablet-Estándar-4GB,1159.32,5,5796.6,Rub√©n Cecilia Zarate,vcarreon@industrias.net,9376962f-fb7b-4390-9eee-6e8d5c685697
12/22/2024,MONTERREY,Laptop-Ultraliviana-16GB,1717.67,4,6870.68,Amanda Jos√© Eduardo Rol√≥n,ochoaasuncion@gmail.com,a73cd6f4-c471-4e0a-9570-af0860e0c5d1
10/26/2024,Cali,Teléfono-Gama alta-8GB,611.99,2,1223.98,Espartaco Godoy Fuentes,natividad96@toro.biz,ec823a46-e1bb-48d2-a563-9abba872b426
1/11/2024,Medellín,Tablet-Estándar-8GB,1865.37,1,1865.37,Armando Paola Tejeda Reynoso,felixgastelum@chavez-rosario.com,6b36097a-158e-4b1e-8cb1-944c9ce34b4a
8/10/2024,Bogotá,Tablet-Estándar-16GB,642.95,2,1285.9,Mar√≠a Elena Guajardo Serna,irmacarranza@yahoo.com,fd8576ca-69cb-45d0-93ae-3ce2a9dce766
10/27/2024,Ciudad de M√©xico,Teléfono-Gama media-32GB,1237.66,1,1237.66,Jon√°s Corrales,whuerta@cornejo.com,5deb41b9-32d8-431b-91ea-ba2fc94ad0f0
4/11/2024,Medellín,Laptop-Ultraliviana-16GB,1172.2,1,1172.2,Alicia Barela,rosascristina@club.com,dcdc9582-af1b-48f9-9862-62eff619038d
11/17/2024,Bogotá,Tablet-Estándar-8GB,2142.82,2,4285.64,Dr. C√©sar Portillo,ireneberrios@torres.biz,20632308-0231-4070-97bf-4fc82c188f74
11/25/2024,Monterrey,Teléfono-Gama baja-16GB,1083.45,5,5417.25,Mar√≠a Gonz√°lez,zoeguevara@hotmail.com,3820b6cc-8345-41e5-85aa-bd7f843a64c7
9/11/2024,Cali,Auriculares-Bluetooth-32GB,927.31,2,1854.62,Mitzy Fidel Aguirre Barrag√°n,bmatos@hotmail.com,32258448-6b2d-4224-a41c-d14a47992b1d
10/17/2024,Ciudad de M√©xico,Teléfono-Gama media-16GB,2392.27,4,9569.08,Josefina Zarate,rosaliabatista@hurtado.com,0db62a2e-44b2-4c21-8063-f5b1546b6955
11/17/2024,Guadalajara,Teléfono-Gama alta-8GB,219.68,4,878.72,Gloria Cab√°n Santana,alejandra48@yahoo.com,9183f20d-2692-4cfd-9433-54c64739a537
11/14/2024,Bogotá,Tablet-Pro-8GB,563.11,1,563.11,Micaela Zavala Borrego,gcalvillo@gmail.com,5d97fe11-f95b-42c8-8f10-ab98a05aedf1
11/17/2024,Ciudad de M√©xico,Laptop-Ultraliviana-8GB,2269.51,3,6808.53,Yolanda Elisa de la Garza,rodrigo57@centeno-meza.org,63bf917d-0951-46b0-8ecc-bca9b657690f
11/21/2024,Monterrey,Laptop-Ultraliviana-8GB,299.66,3,898.98,Emiliano Ofelia Luevano,almonteadriana@chapa-grijalva.biz,627df819-fafe-490b-ae7e-587db323ca23
7/12/2024,Bogotá,Teléfono-Gama alta-8GB,2139.42,4,8557.68,Dr. Juan Aranda,angelavalenzuela@hotmail.com,8d289647-c833-4bdd-9d10-71a2f5a73822
12/13/2024,Guadalajara,Auriculares-Bluetooth-8GB,1164.16,4,4656.64,Wilfrido Daniela Alonso Gayt√°n,norma09@hotmail.com,63edf886-6d4d-489d-a1a2-e321304707b2
6/11/2024,Ciudad de M√©xico,Auriculares-Bluetooth-16GB,2202.87,5,11014.35,Luc√≠a Patricia Ybarra Segovia,rolando29@alcantar.com,afb698db-e120-4b30-95a6-9232db712b80
7/10/2024,Cali,Laptop-Oficina-32GB,386.85,2,773.7,Yolanda Emilio Mar√≠n Arenas,bsalgado@hotmail.com,503faa4c-b2dd-4a4c-83f9-fae7ecfc966c
12/21/2024,Ciudad de M√©xico,Tablet-Pro-8GB,2461.26,3,7383.78,Mar√≠a Teresa Citlali Negrete,nayeli04@villagomez-salcido.com,f6d11075-7912-4e6a-b081-b8502c35c2e8
1/10/2024,Cali,Auriculares-Cancelación de ruido-4GB,469.22,1,469.22,Cristian God√≠nez,jruelas@hotmail.com,9c256de2-6001-4873-beef-336a82436867
11/11/2024,Medellín,Tablet-Mini-16GB,499.69,1,499.69,Alejandro Aida Esquibel Candelaria,cornelio81@hotmail.com,a684008b-46bc-446c-9f1d-5210c524215e
10/28/2024,Bogotá,Tablet-Pro-8GB,2493.45,2,4986.9,Luz Eduardo Villegas Le√≥n,wmontoya@yahoo.com,9e5f6867-749d-4b5b-97ef-2330c2558d3d
11/21/2024,Cali,Laptop-Oficina-4GB,510.78,3,1532.34,Alejandra Marco Antonio Salas Contreras,abelurrutia@grupo.com,200bbda1-4911-48eb-b2f0-a013eecdf376
11/19/2024,Medellín,Teléfono-Gama media-32GB,221.44,3,664.32,Delia Jacinto Quintanilla Olvera,jorge11@yahoo.com,4f7b91d2-aac8-4620-9241-12ffa5035fae
11/13/2024,Medellín,Teléfono-Gama alta-4GB,1177.91,2,2355.82,Eugenio Marcos Lara,guadalupe65@cervantez.info,1f9cafc0-71e6-4941-89cd-cd0654b8509f
4/11/2024,Bogotá,Auriculares-Cancelación de ruido-4GB,2100.59,2,4201.18,Isaac Ignacio Ben√≠tez,nicolas25@gmail.com,e2aaad5e-d941-478c-b128-021e21417ee5
10/14/2024,Bogotá,Laptop-Ultraliviana-4GB,302.84,3,908.52,Lic. Leonel Orosco,dponce@verdugo.info,972dd545-20a8-49a2-be8a-93f570eba58b
10/18/2024,Ciudad de M√©xico,Tablet-Estándar-8GB,2431.8,2,4863.6,Carlos Esteban Nieves Zarate,enriqueaguirre@tamayo-roldan.com,748ca89e-cc7c-4b74-9211-5c7153943bea
11/25/2024,Bogotá,Tablet-Mini-4GB,2488.53,1,2488.53,Dalia Cornelio Trevi√±o de la O,rvillanueva@gmail.com,86e77ae0-7bda-40b1-a21d-bd010a7db5de
5/11/2024,Cali,Teléfono-Gama media-16GB,1079.32,1,1079.32,Rolando Guti√©rrez Barrera,perezvictoria@barela.com,619f05ab-6826-42c6-a241-6073b5679aad
10/14/2024,Monterrey,Auriculares-Con cable-32GB,1421.57,4,5686.28,Hern√°n Anguiano,adriana27@hotmail.com,6b47665a-5972-4a11-a9e7-d42e56cf42a4
2/12/2024,Medellín,Auriculares-Con cable-8GB,314.21,2,628.42,Mitzy Adame Tafoya,trujilloluz@botello-cepeda.com,0209ebb3-9a7f-4e7c-8172-ecbf898f89e8
5/10/2024,Monterrey,Teléfono-Gama media-16GB,2027.81,4,8111.24,Anabel Graciela Orta Lim√≥n,gtoro@ordonez.com,db9595ea-f739-4781-a02a-e17561575f0a
11/22/2024,Bogotá,Laptop-Gaming-8GB,342.64,2,685.28,Ivonne Georgina Arenas,vmadrigal@bravo.com,60fe9134-df81-46f3-ad0a-16da706fecac
10/15/2024,Cali,Teléfono-Gama media-32GB,379.5,4,1518,Ing. Ilse Ocasio,abel08@laboratorios.com,9fa9acba-1ca0-43da-be32-3ee4f9804f9e
12/22/2024,Medellín,Auriculares-Cancelaci√≥n de ruido-16GB,778.63,1,778.63,Antonia Borrego,bcotto@hotmail.com,9569ccbc-bd8e-4611-8386-71eeb9e0963f
10/15/2024,Monterrey,Teléfono-Gama alta-16GB,2020.01,5,10100.05,Jos√© Manu√©l Indira Ledesma Trevi√±o,raquelyanez@hotmail.com,b17b1651-8264-42dd-ac16-7674416db2f4
10/11/2024,Monterrey,Tablet-Mini-32GB,2288.18,1,2288.18,Itzel Puente T√©llez,emontalvo@angulo.info,e1d56019-1e10-4a1a-9dff-bff7048987d6
11/15/2024,Bogotá,Tel√©fono-Gama media-8GB,120.49,3,361.47,Mart√≠n Salma Berm√∫dez,emateo@colunga.com,499a27b8-9b8a-42df-848c-279a1fb88d7a
11/15/2024,Cali,Teléfono-Gama media-16GB,84.76,4,339.04,Emiliano Emilio Cuellar,jaquezpatricia@hotmail.com,208bb22e-749f-4a4a-a2fd-3ec3a0703858
11/10/2024,Medellín,Auriculares-Con cable-32GB,1746.28,2,3492.56,Ing. Mitzy Ord√≥√±ez,urielojeda@fierro-cordero.com,d0cc2a3f-64b1-4463-bad8-280dbaa0e01e
12/24/2024,Bogotá,Tablet-Pro-16GB,2003.92,2,4007.84,Yolanda Joaqu√≠n Barela M√©ndez,amandabarela@gmail.com,d8cce44d-2d8e-494b-b543-022a5aa32bef
3/11/2024,Monterrey,Tablet-Mini-16GB,2332.13,1,2332.13,Ivonne In√©s Solorzano,alcantarconcepcion@yahoo.com,a9080111-fd89-4e06-96e1-327168122bd3
12/23/2024,Ciudad de M√©xico,Teléfono-Gama media-32GB,1918.04,5,9590.2,Ing. Anabel Carre√≥n,moraclara@hotmail.com,700aef49-fe52-4fd6-8401-bbfa8ba48024
10/13/2024,Guadalajara,Tablet-Pro-4GB,233.85,4,935.4,Mtro. Rafa√©l N√°jera,fernando51@yahoo.com,7594ffab-c88c-40b4-b851-6897e6230fb0
6/11/2024,Ciudad de M√©xico,Auriculares-Cancelaci√≥n de ruido-16GB,800.91,5,4004.55,Gonzalo Leonel Pulido,wilfrido32@corporacin.com,5a8a2ee8-3161-4250-96ee-39982c89933d
2/12/2024,Ciudad de M√©xico,Laptop-Oficina-16GB,1129,5,5645,Francisco Javier Mitzy Zedillo,teodoro92@despacho.com,2ec74e7f-5da0-49a5-b478-4adfba45fdd6
4/12/2024,Cali,Laptop-Ultraliviana-8GB,2399.48,2,4798.96,Ing. Gilberto Granados,maria-elenapartida@yahoo.com,bb041e3e-efa8-46cc-b7a3-9b103ff31b8a
12/16/2024,Bogotá,Auriculares-Bluetooth-8GB,763.21,5,3816.05,Sr(a). Magdalena Bustamante,jose-eduardo38@hotmail.com,9fd5d30c-2b67-444a-b0bd-e6ce0c2a3c03
12/28/2024,Ciudad de M√©xico,Laptop-Ultraliviana-32GB,1061.9,4,4247.6,Dr. Jos√© Eduardo Moreno,pbarrera@gmail.com,017b54f8-9568-458c-be6a-2127e15e3349
10/19/2024,Guadalajara,Teléfono-Gama alta-4GB,2329.03,4,9316.12,Estela Zamora T√©llez,luisaquintanilla@regalado-tejeda.com,8ce73f48-2cc5-4586-974b-db612bc9d6ae
11/22/2024,Monterrey,Teléfono-Gama baja-8GB,1249.46,1,1249.46,Mayte Muro,florencia21@hotmail.com,69e33745-af53-42a9-8a08-ab9b741268f8
4/11/2024,Medellín,Auriculares-Con cable-32GB,1905.51,2,3811.02,Diego Abigail Henr√≠quez,archuletafrancisca@gmail.com,1a445c40-669c-4d48-9f7e-e41b2c6006d6
11/12/2024,Medellín,Tablet-Pro-4GB,1151.85,5,5759.25,Uriel Abel Rivero Vargas,mariasevilla@caldera-valdivia.com,b5d71709-4790-49a2-b5ad-435f7ed9b979
